scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr4,6900001,6950000,6928162,574,540,9.8225,18.5392,-0.3073,-0.1388,-0.0854
chr4,6950001,7000000,6970685,519,499,2.9325,5.0825,-0.2682,-0.065,-0.0372
chr4,7000001,7050000,7025329,538,471,7.0083,6.25,0.0572,0.0183,0.01
chr4,7050001,7100000,7068874,799,739,6.5342,12.3508,-0.308,-0.1085,-0.0643
chr4,7100001,7150000,7124084,495,467,4.6867,2.2283,0.3555,0.0615,0.0398
chr4,7150001,7200000,7175729,584,547,9.89,11.5817,-0.0788,-0.0269,-0.0163
chr4,7200001,7250000,7228830,927,852,11.59,27.8567,-0.4124,-0.2297,-0.1341
chr4,7250001,7300000,7273909,637,547,5.6367,14.17,-0.4308,-0.1335,-0.0787
chr4,7300001,7350000,7324553,631,571,11.065,11.5817,-0.0228,-0.0139,-0.006
chr4,7350001,7400000,7369800,818,726,2.9608,9.1692,-0.5118,-0.1279,-0.0789
chr4,7400001,7450000,7427061,694,634,7.4892,13.4975,-0.2863,-0.1455,-0.0797
chr4,7450001,7500000,7482352,571,528,3.6417,6.5917,-0.2883,-0.0539,-0.0315
chr4,7500001,7550000,7519788,425,408,3.4183,6.3683,-0.3014,-0.0668,-0.0423
chr4,7550001,7600000,7565370,394,358,4.5083,6.25,-0.1619,-0.046,-0.031
chr4,7600001,7650000,7632853,645,583,6.7617,8.3533,-0.1053,-0.0423,-0.0192
chr4,7650001,7700000,7675972,692,620,10.7417,4.7667,0.3853,0.1034,0.0742
chr4,7700001,7750000,7726785,539,491,6.9667,3.7167,0.3042,0.057,0.0332
chr4,7750001,7800000,7771926,440,413,3.8067,8.9233,-0.4019,-0.1212,-0.0804
chr4,7800001,7850000,7823410,482,455,5.69,8.8233,-0.2159,-0.1036,-0.0591
chr4,7850001,7900000,7873004,741,682,12.1025,7.6858,0.2232,0.0531,0.0368
chr4,7900001,7950000,7926904,502,470,3.8783,8.895,-0.3927,-0.1014,-0.0738
chr4,7950001,8000000,7962878,264,234,4.62,5.4367,-0.0812,-0.0381,-0.0225
chr4,8000001,8050000,8044868,50,50,0.29,1.09,-0.5797,-0.1222,-0.074
chr4,8050001,8100000,8074468,399,339,3.2517,4.26,-0.1342,-0.0277,-0.0187
chr4,8100001,8150000,8125623,914,892,12.2717,25.6133,-0.3522,-0.1634,-0.0941
chr4,8150001,8200000,8173751,545,489,10.4267,4.6183,0.3861,0.105,0.0761
chr4,8200001,8250000,8222931,539,531,6.8533,4.795,0.1767,0.0311,0.0222
chr4,8250001,8300000,8273583,463,425,6.0475,8.9725,-0.1947,-0.075,-0.0417
chr4,8300001,8350000,8323388,533,472,5.4967,14.8383,-0.4594,-0.1681,-0.1063
chr4,8350001,8400000,8375427,566,544,7.7125,9.1375,-0.0846,-0.0304,-0.0185
chr4,8400001,8450000,8425525,345,321,5.79,6.9567,-0.0915,-0.0309,-0.0216
chr4,8450001,8500000,8477548,416,369,8.4133,7.2967,0.0711,0.025,0.0161
chr4,8500001,8550000,8522451,643,622,9.2533,14.2367,-0.2121,-0.0858,-0.0542
chr4,8550001,8600000,8573911,798,730,8.2925,10.5258,-0.1187,-0.0408,-0.0257
chr4,8600001,8650000,8619827,528,499,8.4508,11.9258,-0.1705,-0.0913,-0.0475
chr4,8650001,8700000,8672810,635,611,9.7025,15.8858,-0.2416,-0.1159,-0.0603
chr4,8700001,8750000,8721465,330,318,3.03,5.7967,-0.3134,-0.0909,-0.0585
chr4,8750001,8800000,8779056,526,475,10.6175,8.6425,0.1025,0.033,0.0239
chr4,8800001,8850000,8826775,599,537,3.3683,5.16,-0.2101,-0.0394,-0.0251
chr4,8850001,8900000,8875106,624,591,7.5517,13.6683,-0.2883,-0.0876,-0.0568
chr4,8900001,8950000,8925909,828,815,14.8267,12.8767,0.0704,0.023,0.014
chr4,8950001,9000000,8969834,568,521,4.6492,14.4075,-0.5121,-0.2095,-0.1122
chr4,9000001,9050000,9025863,626,557,6.7792,19.0708,-0.4755,-0.1921,-0.1131
chr4,9050001,9100000,9076573,558,495,4.6975,5.6975,-0.0962,-0.0168,-0.0102
chr4,9100001,9150000,9121861,540,500,2.1567,4.4733,-0.3494,-0.0392,-0.0296
chr4,9150001,9200000,9182314,390,354,2.7917,2.6,0.0355,0.0054,0.0038
chr4,9200001,9250000,9221603,416,333,2.5867,3.72,-0.1797,-0.0385,-0.0245
chr4,9250001,9300000,9280386,639,562,2.8108,11.7192,-0.6131,-0.2216,-0.1307
chr4,9300001,9350000,9324682,724,638,11.1483,21.1817,-0.3103,-0.1516,-0.0923
chr4,9350001,9400000,9372999,765,731,9.61,12.56,-0.1331,-0.0692,-0.038
chr4,9400001,9450000,9421880,517,475,5.0492,4.9408,0.0108,0.0026,0.0017
chr4,9450001,9500000,9477321,702,634,18.1,14.5083,0.1101,0.0576,0.0307
chr4,9500001,9550000,9525149,690,614,7.4583,7.9167,-0.0298,-0.0079,-0.005
chr4,9550001,9600000,9578960,474,439,9.1633,6.3467,0.1816,0.0528,0.0361
chr4,9600001,9650000,9615945,373,342,5.1017,5.935,-0.0755,-0.0305,-0.0202
chr4,9650001,9700000,9678882,301,278,2.21,6.2433,-0.4771,-0.2084,-0.1011
chr4,9700001,9750000,9729312,483,464,14.9583,5.1583,0.4872,0.1936,0.1221
chr4,9750001,9800000,9774514,536,515,7.6783,11.845,-0.2134,-0.0714,-0.0483
chr4,9800001,9850000,9823418,517,480,4.7575,11.6492,-0.4201,-0.1502,-0.0863
chr4,9850001,9900000,9873389,532,503,16.3008,5.3425,0.5063,0.2063,0.1353
chr4,9900001,9950000,9929815,511,424,3.975,3.4333,0.0731,0.015,0.0081
chr4,9950001,10000000,9976888,744,679,8.005,6.28,0.1208,0.0244,0.0167
chr4,10000001,10050000,10029223,298,286,5.2333,4.9833,0.0245,0.0068,0.0038
chr4,10050001,10100000,10072534,511,474,16.425,7.5167,0.3721,0.1345,0.0841
chr4,10100001,10150000,10129508,451,435,8.9942,6.7858,0.1399,0.0418,0.0277
chr4,10150001,10200000,10174126,411,398,4.5083,2.8167,0.2309,0.0577,0.0432
chr4,10200001,10250000,10229515,533,518,11.3233,9.4733,0.089,0.0427,0.0243
chr4,10250001,10300000,10274987,627,597,5.9342,9.4758,-0.2298,-0.0776,-0.0426
chr4,10300001,10350000,10320270,749,662,5.6717,19.1383,-0.5428,-0.2448,-0.1374
chr4,10350001,10400000,10374009,473,434,3.6242,10.6575,-0.4925,-0.2337,-0.1185
chr4,10400001,10450000,10434284,459,406,8.4833,6.575,0.1267,0.0515,0.0327
chr4,10450001,10500000,10472527,744,692,23.1733,16.54,0.167,0.1007,0.0457
chr4,10500001,10550000,10527875,573,543,12.7175,12.1425,0.0231,0.0097,0.006
chr4,10550001,10600000,10571021,495,478,7.6567,4.7733,0.232,0.0596,0.0365
chr4,10600001,10650000,10627595,421,385,6.4158,10.0825,-0.2222,-0.1224,-0.0776
chr4,10650001,10700000,10672892,348,325,2.1917,16.2167,-0.7619,-0.5172,-0.2297
chr4,10700001,10750000,10729758,431,406,6.3667,14.05,-0.3763,-0.2691,-0.1359
chr4,10750001,10800000,10772439,641,589,7.5825,8.8075,-0.0747,-0.0315,-0.0159
chr4,10800001,10850000,10829285,681,625,5.53,14.2717,-0.4415,-0.2446,-0.1124
chr4,10850001,10900000,10875943,590,548,12.0842,12.8675,-0.0314,-0.0154,-0.009
chr4,10900001,10950000,10923589,438,416,4.7758,4.7842,-0.0009,-0.0002,-0.0001
chr4,10950001,11000000,10978270,498,466,6.1417,7.175,-0.0776,-0.0216,-0.0137
chr4,11000001,11050000,11024316,463,443,1.4692,12.4525,-0.7889,-0.3158,-0.1932
chr4,11050001,11100000,11073918,491,453,5.4475,5.8642,-0.0368,-0.0092,-0.0061
chr4,11100001,11150000,11123112,431,418,2.0217,10.6883,-0.6819,-0.2424,-0.1423
chr4,11150001,11200000,11179443,469,452,3.0,9.2667,-0.5109,-0.1958,-0.1093
chr4,11200001,11250000,11223121,658,629,19.1017,33.7183,-0.2767,-0.2353,-0.0947
chr4,11250001,11300000,11268565,689,635,2.1883,21.2217,-0.813,-0.3333,-0.1904
chr4,11300001,11350000,11326466,679,636,3.02,13.3283,-0.6305,-0.1744,-0.1133
chr4,11350001,11400000,11380063,838,812,23.5058,14.7892,0.2276,0.0902,0.0566
chr4,11400001,11450000,11424378,769,760,10.6042,15.7625,-0.1956,-0.0971,-0.0535
chr4,11450001,11500000,11475984,445,391,4.8517,4.7017,0.0157,0.0048,0.0031
chr4,11500001,11550000,11524488,553,533,7.6333,7.85,-0.014,-0.0046,-0.0027
chr4,11550001,11600000,11577020,501,485,6.2917,6.1333,0.0127,0.0037,0.0023
chr4,11600001,11650000,11620357,435,393,2.7467,7.6633,-0.4723,-0.1079,-0.0696
chr4,11650001,11700000,11671363,361,343,4.47,6.5033,-0.1853,-0.0592,-0.0379
chr4,11700001,11750000,11727286,588,568,13.6,4.9583,0.4656,0.142,0.0831
chr4,11750001,11800000,11775502,488,462,6.475,2.3667,0.4647,0.094,0.0599
chr4,11800001,11850000,11826961,550,512,15.2,3.1833,0.6537,0.2316,0.158
chr4,11850001,11900000,11872639,583,566,12.6367,10.7033,0.0828,0.0262,0.0188
chr4,11900001,11950000,11929613,495,475,10.6917,1.7167,0.7233,0.2064,0.1188
chr4,11950001,12000000,11971032,616,550,4.5633,0.605,0.7659,0.088,0.062
chr4,12000001,12050000,12020775,557,534,32.01,2.66,0.8466,0.3415,0.1894
chr4,12050001,12100000,12069076,612,551,12.795,3.6117,0.5597,0.1655,0.0914
chr4,12100001,12150000,12128523,599,577,3.8508,25.0592,-0.7336,-0.3875,-0.2026
chr4,12150001,12200000,12173357,482,439,4.975,12.8833,-0.4428,-0.1764,-0.1085
chr4,12200001,12250000,12224731,944,869,46.0017,8.9183,0.6752,0.3689,0.1909
chr4,12250001,12300000,12270836,489,474,10.12,2.4533,0.6098,0.1276,0.0832
chr4,12300001,12350000,12322365,632,581,10.6667,2.4833,0.6223,0.1711,0.0905
chr4,12350001,12400000,12376604,365,355,0.8667,22.1667,-0.9247,-0.6962,-0.3134
chr4,12400001,12450000,12426824,476,428,7.9167,1.0833,0.7593,0.1368,0.0947
chr4,12450001,12500000,12479095,484,432,2.3133,3.6633,-0.2259,-0.0324,-0.0208
chr4,12500001,12550000,12522854,647,577,1.455,1.755,-0.0935,-0.0049,-0.0034
chr4,12550001,12600000,12576085,396,382,5.2333,0.7,0.764,0.1047,0.0678
chr4,12600001,12650000,12629782,456,411,4.2667,9.825,-0.3944,-0.136,-0.0815
chr4,12650001,12700000,12672904,469,445,2.115,18.265,-0.7924,-0.3648,-0.2224
chr4,12700001,12750000,12725888,625,624,7.9292,32.1708,-0.6045,-0.3701,-0.2035
chr4,12750001,12800000,12774067,412,406,4.3167,5.2583,-0.0983,-0.0194,-0.0137
chr4,12800001,12850000,12826794,406,390,9.495,9.7783,-0.0147,-0.0075,-0.0041
chr4,12850001,12900000,12878772,467,455,2.1933,7.8683,-0.564,-0.1498,-0.0903
chr4,12900001,12950000,12924639,366,346,6.9167,3.6583,0.3081,0.0734,0.0492
chr4,12950001,13000000,12978213,412,396,10.12,7.8783,0.1245,0.0486,0.0268
chr4,13000001,13050000,13021491,396,376,10.0333,0.3167,0.9388,0.3182,0.2092
chr4,13050001,13100000,13074739,497,445,5.4333,4.6833,0.0741,0.0148,0.0095
chr4,13100001,13150000,13129203,489,468,1.455,9.2133,-0.7272,-0.1789,-0.1103
chr4,13150001,13200000,13171349,605,585,1.025,6.15,-0.7143,-0.0775,-0.051
chr4,13200001,13250000,13231263,436,393,1.2067,0.9233,0.133,0.0089,0.0062
chr4,13250001,13300000,13272913,688,616,1.5917,5.3583,-0.542,-0.0896,-0.06
chr4,13300001,13350000,13325444,746,735,1.6875,4.0708,-0.4139,-0.0523,-0.0338
chr4,13350001,13400000,13376228,564,543,1.7833,15.125,-0.7891,-0.3542,-0.2035
chr4,13400001,13450000,13426201,526,508,0.8917,27.2,-0.9365,-0.4773,-0.2291
chr4,13450001,13500000,13480901,465,452,4.9292,11.3458,-0.3943,-0.1484,-0.0931
chr4,13500001,13550000,13520003,331,319,5.225,0.3917,0.8605,0.153,0.1057
chr4,13550001,13600000,13578382,349,330,0.2417,0.3167,-0.1343,-0.0022,-0.0017
chr4,13600001,13650000,13637116,496,442,6.6467,7.8883,-0.0854,-0.0249,-0.0139
chr4,13650001,13700000,13675527,559,508,21.6383,10.7883,0.3346,0.1975,0.1047
chr4,13700001,13750000,13727139,390,372,0.9083,21.6583,-0.9195,-0.6275,-0.2889
chr4,13750001,13800000,13773107,631,621,5.1333,4.2833,0.0903,0.0161,0.01
chr4,13800001,13850000,13827816,477,445,13.625,13.1583,0.0174,0.0076,0.0048
chr4,13850001,13900000,13867203,458,447,3.2825,7.5575,-0.3944,-0.0953,-0.0637
chr4,13900001,13950000,13914963,487,480,2.6667,4.35,-0.2399,-0.0703,-0.0361
chr4,13950001,14000000,13976685,434,423,0.6617,5.87,-0.7974,-0.1465,-0.0867
chr4,14000001,14050000,14030903,527,510,14.8917,14.4333,0.0156,0.0089,0.0038
chr4,14050001,14100000,14075214,362,352,14.7617,1.995,0.7619,0.343,0.2051
chr4,14100001,14150000,14123497,679,612,11.6,5.0333,0.3948,0.1469,0.0698
chr4,14150001,14200000,14169814,399,370,9.1417,3.9,0.4019,0.1174,0.0727
chr4,14200001,14250000,14220278,730,656,6.8667,4.5667,0.2012,0.0317,0.0228
chr4,14250001,14300000,14273463,493,467,1.9217,4.0883,-0.3605,-0.0541,-0.0378
chr4,14300001,14350000,14327851,422,408,4.0333,6.9583,-0.2661,-0.0583,-0.0411
chr4,14350001,14400000,14372700,418,377,3.1917,5.8333,-0.2927,-0.0568,-0.0336
chr4,14400001,14450000,14425381,501,445,9.6417,3.5583,0.4609,0.1395,0.0738
chr4,14450001,14500000,14471834,526,508,3.5983,4.8817,-0.1513,-0.0297,-0.0195
chr4,14500001,14550000,14522219,426,413,3.4483,2.1733,0.2268,0.0352,0.0256
chr4,14550001,14600000,14573978,388,384,0.495,7.1783,-0.871,-0.2142,-0.1238
chr4,14600001,14650000,14619844,412,398,8.9183,5.1683,0.2662,0.0875,0.0486
chr4,14650001,14700000,14673339,496,479,6.625,7.55,-0.0653,-0.0156,-0.0092
chr4,14700001,14750000,14730737,519,488,1.4333,5.8,-0.6037,-0.0826,-0.0555
chr4,14750001,14800000,14768468,532,475,1.0333,6.5583,-0.7278,-0.1196,-0.0648
chr4,14800001,14850000,14825067,509,469,12.165,1.315,0.8049,0.1887,0.1368
chr4,14850001,14900000,14876337,340,330,1.0,0.8583,0.0762,0.0023,0.0018
chr4,14900001,14950000,14928972,301,301,1.975,1.7417,0.0628,0.0064,0.0038
chr4,14950001,15000000,14968742,518,482,7.1483,3.4983,0.3428,0.097,0.0572
chr4,15000001,15050000,15026759,549,495,7.8367,10.92,-0.1644,-0.0517,-0.031
chr4,15050001,15100000,15072763,353,309,1.8667,5.25,-0.4754,-0.1058,-0.0634
chr4,15100001,15150000,15121323,310,309,15.95,1.275,0.852,0.3396,0.2075
chr4,15150001,15200000,15165974,325,321,5.6,5.5,0.009,0.0026,0.0015
chr4,15200001,15250000,15224474,421,405,3.83,6.93,-0.2881,-0.0929,-0.0564
chr4,15250001,15300000,15274059,687,668,2.8667,2.8833,-0.0029,-0.0002,-0.0002
chr4,15300001,15350000,15322365,568,549,13.3083,7.1917,0.2984,0.0747,0.0485
chr4,15350001,15400000,15379310,623,566,5.6233,15.165,-0.459,-0.1845,-0.0959
chr4,15400001,15450000,15422281,576,537,2.2992,2.5742,-0.0564,-0.0076,-0.0053
chr4,15450001,15500000,15474285,341,328,3.52,1.52,0.3968,0.0563,0.0419
chr4,15500001,15550000,15527591,564,525,2.9917,9.15,-0.5072,-0.1454,-0.091
chr4,15550001,15600000,15577772,459,409,0.4417,6.5583,-0.8738,-0.1685,-0.1049
chr4,15600001,15650000,15620607,527,482,2.1667,9.2833,-0.6215,-0.171,-0.1018
chr4,15650001,15700000,15672931,481,462,3.4667,10.4417,-0.5015,-0.1159,-0.0751
chr4,15700001,15750000,15726859,510,491,0.6867,2.7533,-0.6008,-0.0429,-0.0306
chr4,15750001,15800000,15775044,330,322,1.3167,0.025,0.9627,0.0301,0.0233
chr4,15800001,15850000,15822882,383,373,1.0417,13.9,-0.8606,-0.2684,-0.1634
chr4,15850001,15900000,15879838,308,292,1.5833,9.9917,-0.7264,-0.3105,-0.1517
chr4,15900001,15950000,15925323,615,561,4.54,18.1733,-0.6002,-0.211,-0.1335
chr4,15950001,16000000,15972245,488,474,18.6167,5.8333,0.5228,0.1825,0.1067
chr4,16000001,16050000,16015288,362,350,2.2492,18.9242,-0.7875,-0.4888,-0.2649
chr4,16050001,16100000,16081712,569,504,15.045,16.67,-0.0512,-0.032,-0.0165
chr4,16100001,16150000,16126802,463,438,20.0325,5.2908,0.5821,0.3427,0.2172
chr4,16150001,16200000,16174412,511,490,11.07,4.12,0.4575,0.1455,0.0813
chr4,16200001,16250000,16221534,698,662,2.3342,5.1008,-0.3721,-0.0419,-0.0281
chr4,16250001,16300000,16272398,434,413,1.1367,1.72,-0.2042,-0.0231,-0.015
chr4,16300001,16350000,16329089,431,395,0.2083,1.3667,-0.7354,-0.0334,-0.0252
chr4,16350001,16400000,16365757,580,509,3.7908,7.0408,-0.3,-0.0805,-0.0524
chr4,16400001,16450000,16427428,516,492,3.9533,5.1533,-0.1318,-0.0332,-0.0175
chr4,16450001,16500000,16474994,543,494,4.6583,14.6083,-0.5164,-0.1595,-0.0896
chr4,16500001,16550000,16524360,429,409,4.1942,6.7442,-0.2331,-0.0736,-0.041
chr4,16550001,16600000,16575142,664,635,13.6658,3.7242,0.5717,0.2257,0.1343
chr4,16600001,16650000,16625452,420,405,3.58,4.3717,-0.0996,-0.0228,-0.0133
chr4,16650001,16700000,16674114,368,345,6.585,4.5933,0.1782,0.0542,0.0319
chr4,16700001,16750000,16724711,376,339,7.155,8.7467,-0.1001,-0.0329,-0.0202
chr4,16750001,16800000,16774799,577,524,9.9833,8.6667,0.0706,0.0244,0.0132
chr4,16800001,16850000,16824265,494,445,12.12,10.8783,0.054,0.0243,0.0136
chr4,16850001,16900000,16875708,442,400,5.2708,6.9958,-0.1406,-0.0387,-0.0254
chr4,16900001,16950000,16927151,479,465,7.12,15.545,-0.3717,-0.1934,-0.1055
chr4,16950001,17000000,16975477,320,301,6.1833,0.5167,0.8458,0.1775,0.1192
chr4,17000001,17050000,17028475,318,286,16.675,5.6167,0.4961,0.2534,0.1672
chr4,17050001,17100000,17080176,322,302,5.39,1.1317,0.653,0.1555,0.1162
chr4,17100001,17150000,17126648,796,756,5.9083,22.2917,-0.581,-0.2447,-0.116
chr4,17150001,17200000,17180984,666,618,10.8267,7.0683,0.21,0.0508,0.0331
chr4,17200001,17250000,17229091,630,573,9.27,20.545,-0.3782,-0.1827,-0.0941
chr4,17250001,17300000,17265426,707,630,2.5225,7.9142,-0.5166,-0.1122,-0.0668
chr4,17300001,17350000,17326489,470,410,3.6533,6.845,-0.304,-0.0833,-0.048
chr4,17350001,17400000,17372937,681,631,12.6158,13.1075,-0.0191,-0.0076,-0.0049
chr4,17400001,17450000,17425870,546,518,7.235,12.71,-0.2745,-0.0979,-0.0623
chr4,17450001,17500000,17473554,532,485,3.2933,9.1183,-0.4693,-0.0872,-0.0573
chr4,17500001,17550000,17525636,508,477,15.7542,2.2625,0.7488,0.1949,0.1419
chr4,17550001,17600000,17572487,417,414,6.5917,4.575,0.1806,0.0316,0.0222
chr4,17600001,17650000,17631060,536,499,7.9167,2.8583,0.4695,0.1097,0.0709
chr4,17650001,17700000,17675417,337,281,3.0,0.5,0.7143,0.1099,0.0811
chr4,17700001,17750000,17729775,431,396,6.85,4.2417,0.2352,0.0477,0.0314
chr4,17750001,17800000,17772915,536,485,5.905,8.8383,-0.199,-0.0657,-0.0419
chr4,17800001,17850000,17821411,570,534,8.6192,20.0442,-0.3986,-0.1926,-0.1073
chr4,17850001,17900000,17872972,634,568,5.625,15.375,-0.4643,-0.1469,-0.0919
chr4,17900001,17950000,17924604,457,416,4.4833,9.1667,-0.3431,-0.107,-0.0625
chr4,17950001,18000000,17974905,558,503,6.345,7.0033,-0.0493,-0.0141,-0.0085
chr4,18000001,18050000,18029539,510,476,8.445,6.62,0.1211,0.0353,0.022
chr4,18050001,18100000,18075248,510,487,6.8342,6.3675,0.0353,0.0083,0.0053
chr4,18100001,18150000,18126942,469,436,3.2675,7.2758,-0.3802,-0.0952,-0.0538
chr4,18150001,18200000,18180496,398,377,7.6833,4.95,0.2164,0.0863,0.0468
chr4,18200001,18250000,18215950,344,329,5.3667,5.3667,0.0,0.0,0.0
chr4,18250001,18300000,18272043,458,425,0.635,4.86,-0.7689,-0.1345,-0.0713
chr4,18300001,18350000,18324901,480,456,7.175,5.4583,0.1359,0.0428,0.0255
chr4,18350001,18400000,18375709,343,337,15.4917,7.3667,0.3555,0.2045,0.1354
chr4,18400001,18450000,18426052,316,308,3.87,5.1283,-0.1398,-0.0351,-0.0233
chr4,18450001,18500000,18475902,443,432,5.385,8.0683,-0.1995,-0.0694,-0.0427
chr4,18500001,18550000,18527578,390,351,1.6383,2.205,-0.1474,-0.0198,-0.0115
chr4,18550001,18600000,18582024,440,422,18.8333,2.6083,0.7567,0.3969,0.2302
chr4,18600001,18650000,18625409,394,380,6.225,3.6667,0.2586,0.0699,0.0443
chr4,18650001,18700000,18676446,530,504,1.7908,2.9075,-0.2377,-0.0215,-0.0164
chr4,18700001,18750000,18724953,355,314,4.5683,7.1517,-0.2204,-0.0807,-0.0498
chr4,18750001,18800000,18773443,356,335,2.7883,11.9133,-0.6207,-0.2827,-0.138
chr4,18800001,18850000,18825487,374,365,11.0583,2.8833,0.5864,0.1832,0.1126
chr4,18850001,18900000,18874758,512,478,8.5667,0.2083,0.9525,0.1725,0.1127
chr4,18900001,18950000,18924644,509,453,1.9783,9.3033,-0.6493,-0.1709,-0.1095
chr4,18950001,19000000,18976547,467,426,0.875,1.025,-0.0789,-0.0055,-0.004
chr4,19000001,19050000,19029569,407,376,4.355,9.1717,-0.3561,-0.1312,-0.0789
chr4,19050001,19100000,19082360,483,447,6.3583,27.5667,-0.6252,-0.4023,-0.2205
chr4,19100001,19150000,19127193,410,405,10.3392,5.5475,0.3016,0.084,0.0551
chr4,19150001,19200000,19175547,358,339,7.5583,3.75,0.3368,0.0851,0.06
chr4,19200001,19250000,19225387,450,426,3.5667,2.75,0.1293,0.0157,0.0103
chr4,19250001,19300000,19268643,421,396,5.75,1.45,0.5972,0.0891,0.0586
chr4,19300001,19350000,19328766,238,222,2.375,3.7417,-0.2234,-0.0495,-0.0309
chr4,19350001,19400000,19371303,258,247,0.0,10.2333,-1.0,-0.5631,-0.2834
chr4,19400001,19450000,19420881,464,414,4.46,5.41,-0.0963,-0.025,-0.0138
chr4,19450001,19500000,19483249,351,297,13.1167,10.1667,0.1267,0.0843,0.043
chr4,19500001,19550000,19527804,441,432,2.7833,0.1917,0.8711,0.0792,0.0495
chr4,19550001,19600000,19571783,416,409,5.2133,2.5717,0.3393,0.0752,0.0475
chr4,19600001,19650000,19623815,681,643,18.7333,2.4917,0.7652,0.2195,0.1396
chr4,19650001,19700000,19672315,296,290,3.6717,4.13,-0.0587,-0.0137,-0.0078
chr4,19700001,19750000,19725879,476,467,3.6,7.8417,-0.3707,-0.0768,-0.0426
chr4,19750001,19800000,19773485,359,355,9.4167,2.4,0.5938,0.1939,0.1236
chr4,19800001,19850000,19828135,362,355,2.6792,3.5292,-0.1369,-0.024,-0.0157
chr4,19850001,19900000,19872875,471,450,2.185,2.2017,-0.0038,-0.0004,-0.0002
chr4,19900001,19950000,19924698,422,421,9.5,3.1833,0.498,0.1911,0.1017
chr4,19950001,20000000,19979396,390,386,17.2583,3.5083,0.6621,0.2816,0.1829
chr4,20000001,20050000,20025551,373,373,2.8583,10.0167,-0.556,-0.1224,-0.0804
chr4,20050001,20100000,20075637,289,278,0.15,4.7667,-0.939,-0.1003,-0.0653
chr4,20100001,20150000,20125265,412,394,5.6167,3.5333,0.2277,0.0424,0.029
chr4,20150001,20200000,20173378,312,303,4.73,5.8717,-0.1077,-0.0318,-0.0187
chr4,20200001,20250000,20221152,644,616,4.2967,10.905,-0.4347,-0.1465,-0.0881
chr4,20250001,20300000,20276954,671,643,3.105,4.005,-0.1266,-0.0148,-0.0094
chr4,20300001,20350000,20322235,583,566,3.525,2.3583,0.1983,0.0302,0.0173
chr4,20350001,20400000,20388155,69,69,4.2,0.025,0.9882,0.4036,0.3027
chr4,20400001,20450000,20422975,428,396,11.5042,5.1542,0.3812,0.1732,0.1079
chr4,20450001,20500000,20466367,676,603,8.2167,3.8,0.3675,0.0726,0.0366
chr4,20500001,20550000,20528436,201,200,1.25,5.0,-0.6,-0.1338,-0.0659
chr4,20550001,20600000,20577898,384,378,2.3167,4.9333,-0.3609,-0.0377,-0.028
chr4,20600001,20650000,20618191,312,307,1.5,2.8833,-0.3156,-0.0359,-0.0242
chr4,20650001,20700000,20669035,182,179,2.3083,1.2333,0.3035,0.0608,0.0273
chr4,20700001,20750000,20731635,529,513,1.9858,0.7858,0.433,0.0205,0.0138
chr4,20750001,20800000,20772909,517,506,1.1083,0.5417,0.3434,0.0126,0.0077
chr4,20800001,20850000,20822438,251,245,2.1667,0.05,0.9549,0.0756,0.0455
chr4,20850001,20900000,20883447,271,270,1.1,0.5833,0.3069,0.0115,0.0099
chr4,20900001,20950000,20930003,314,312,5.2917,16.8,-0.5209,-0.1821,-0.1108
chr4,20950001,21000000,20971132,583,575,4.575,32.9333,-0.7561,-0.3317,-0.1948
chr4,21000001,21050000,21020610,289,287,0.0,0.6,-1.0,-0.0216,-0.0155
chr4,21050001,21100000,21076671,436,401,0.5917,1.7833,-0.5018,-0.0255,-0.0203
chr4,21100001,21150000,21126959,380,376,1.65,0.1667,0.8165,0.0324,0.0261
chr4,21150001,21200000,21171348,349,344,4.0833,0.2,0.9066,0.089,0.0611
chr4,21200001,21250000,21224633,267,263,13.65,0.3583,0.9488,0.2966,0.2031
chr4,21250001,21300000,21274653,400,397,1.225,16.7417,-0.8636,-0.2975,-0.175
chr4,21300001,21350000,21328139,500,460,1.425,16.6333,-0.8422,-0.3216,-0.1991
chr4,21350001,21400000,21376371,381,345,8.42,1.095,0.7698,0.2146,0.1287
chr4,21400001,21450000,21427039,357,342,2.3917,1.2083,0.3287,0.044,0.0257
chr4,21450001,21500000,21473481,638,603,3.5783,3.8783,-0.0402,-0.0039,-0.0028
